AU01_grp_avg,AU01_grp_gini,AU01_grp_std,AU02_grp_gini,AU04_grp_avg,AU04_grp_gini,AU05_grp_avg,AU05_grp_gini,AU06_grp_avg,AU06_grp_gini,AU06_grp_std,AU07_grp_avg,AU07_grp_gini,AU07_grp_std,AU09_grp_avg,AU09_grp_gini,AU10_grp_gini,AU10_grp_std,AU11_grp_avg,AU11_grp_gini,AU11_grp_std,AU12_grp_gini,AU14_grp_avg,AU14_grp_gini,AU14_grp_std,AU15_grp_avg,AU15_grp_gini,AU15_grp_std,AU17_grp_avg,AU17_grp_gini,AU17_grp_std,AU20_grp_avg,AU20_grp_gini,AU20_grp_std,AU23_grp_avg,AU23_grp_gini,AU24_grp_avg,AU25_grp_avg,AU25_grp_gini,AU26_grp_gini,AU28_grp_avg,AU28_grp_gini,AU43_grp_avg,AU43_grp_gini,anger_grp_avg,anger_grp_gini,confusion_grp_gini,disgust_grp_avg,disgust_grp_gini,fear_grp_avg,fear_grp_gini,frustration_grp_avg,frustration_grp_gini,happiness_grp_avg,happiness_grp_gini,head_rotate_x_mean_grp_avg,head_rotate_x_mean_grp_gini,head_rotate_x_mean_grp_std,head_rotate_x_std_grp_avg,head_rotate_x_std_grp_gini,head_rotate_x_std_grp_std,head_rotate_y_mean_grp_avg,head_rotate_y_mean_grp_gini,head_rotate_y_mean_grp_std,head_rotate_y_std_grp_avg,head_rotate_y_std_grp_gini,head_rotate_z_mean_grp_avg,head_rotate_z_mean_grp_gini,head_rotate_z_mean_grp_std,head_rotate_z_std_grp_avg,head_rotate_z_std_grp_gini,head_rotate_z_std_grp_std,mouth_area_std_grp_avg,mouth_area_std_grp_gini,mouth_area_std_grp_std,neutral_grp_avg,neutral_grp_gini,neutral_grp_std,sadness_grp_avg,sadness_grp_gini,surprise_grp_avg,surprise_grp_gini,user_add_gini,user_add_mean,user_del_gini,user_del_mean
2.333333333333333,0.5714285469387765,2.6246692913372702,0.0,1.3333333333333333,0.3333333083333352,1.6666666666666667,0.5333333013333352,0.0,0.0,0.0,1.3333333333333333,0.6666666166666704,1.8856180831641267,0.0,0.0,0.6666666416666676,3.771236166328253,0.0,0.0,0.0,0.6666666000000067,5.666666666666668,0.6666666549019611,8.013876853447538,4.0,0.3333333250000002,2.8284271247461903,8.666666666666666,0.4871794815581855,7.84573486395988,0.0,0.0,0.0,1.6666666666666667,0.6666666266666691,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666664666667267,0.0,0.0,0.0,0.3333333333333333,0.6666664666667267,0.0,0.0,1.3333333333333333,0.4999999625000029,1.5658857188372153,0.3476777260704872,1.2352298069869991,5.366432377308811,0.13796422200352712,1.4233432017743526,36.3064115801448,0.32928960829117543,23.22787231360268,69.51896976284887,0.20693018509386887,-9.054724677579427,0.414902411379472,59.93811717711088,70.68048676510881,0.19852629686461692,26.11473592271614,133.24642566807438,0.3112415187234647,77.94479850375181,10.333333333333334,0.4301075227193896,8.993825042154695,8.0,0.6111111034722223,9.666666666666666,0.4367816046769719,0.0,0,0.0,0
5.666666666666668,0.6666666549019611,8.013876853447538,0.6666666416666676,0.3333333333333333,0.6666664666667267,4.0,0.11111110833333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666166666704,1.8856180831641267,0.0,0.0,0.0,0.0,5.333333333333333,0.6666666541666668,7.542472332656508,6.666666666666668,0.5666666581666667,7.408703590297621,9.333333333333334,0.5714285653061225,10.498677165349081,0.0,0.0,0.0,0.6666666666666666,0.6666665666666816,29.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.4999999812500007,2.6666666666666665,0.6666666416666676,1.0,0.4444444000000044,4.591631268150876,0.1999881968064708,1.7158927553115366,2.6839880352650063,0.18839356467600368,0.9407693956881892,40.254893947737095,0.18538063396634752,13.726424057757539,70.77554919652177,0.2473101352652777,0.2602700250004162,0.3901840797400268,46.79936909487093,73.49401367599567,0.1756938038863125,26.69173208095117,114.01918293598499,0.4040709302843411,86.24498206437531,10.0,0.17777777600000005,3.559026084010437,10.0,0.466666662,6.333333333333332,0.35087718744229,0.0,0,0.0,0
1.6666666666666667,0.5333333013333352,1.699673171197595,0.0,0.6666666666666666,0.33333328333334084,2.6666666666666665,0.2499999906250004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666665666666816,0.9428090415820634,0.0,0.0,0.0,0.0,4.333333333333333,0.6153846011834322,5.436502143433364,3.333333333333333,0.6666666466666673,4.714045207910317,3.6666666666666665,0.3030302947658404,2.0548046676563256,0.0,0.0,0.0,0.0,0.0,28.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333328333334084,0.0,0.0,0.0,3.6666666666666665,0.6060605895316808,0.0,0.0,0.0,0.0,2.119416837701152,0.5254859972685225,2.1572551733095966,3.2507032757869045,0.07748234541710411,0.5311050096421323,11.431554022411866,0.34371478176434345,35.193401434061485,77.61323446805987,0.16580733725286312,-32.209451595064344,0.36564410516849016,35.16582276280704,64.59872703108618,0.07471433237854974,9.630912895117072,97.60101120846113,0.26531531506591377,47.58863606042034,7.666666666666668,0.4637681098928797,6.548960901462832,9.333333333333334,0.5714285653061225,8.666666666666666,0.4102564055226825,0.6666665666666816,0,0.0,0
3.333333333333333,0.5999999820000006,4.027681991198191,0.6666664666667267,0.0,0.0,0.6666666666666666,0.6666665666666816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.6190476057823131,5.9066817155564495,3.333333333333333,0.3999999880000004,2.494438257849294,5.0,0.4444444355555557,4.08248290463863,0.0,0.0,0.0,0.0,0.0,28.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333328333334084,0.0,0.0,0.0,2.0,0.666666633333335,0.0,0.0,2.6666666666666665,0.4999999812500007,2.022742905242905,0.19277234814661104,0.7185096073830263,4.2678231334816,0.2121303666647347,1.6970681516635384,55.608196510279825,0.28700338092806105,29.559781687579022,64.77802105341159,0.1405678977173304,-7.255439020855688,0.4891049970157004,41.40237701171467,77.33929783453144,0.10819856176833666,15.571475395877158,102.35336570858782,0.15617720150495878,31.475249333065072,10.333333333333334,0.2795698897676032,5.436502143433364,8.0,0.5555555486111111,6.333333333333332,0.21052631246537398,0.0,0,0.0,0
3.6666666666666665,0.4242424126721766,2.8674417556808764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666664666667267,0.4714045207910317,0.0,0.0,0.0,0.0,4.0,0.6666666500000004,5.656854249492381,2.333333333333333,0.5714285469387765,2.6246692913372702,7.333333333333332,0.3636363586776861,5.2493385826745405,0.0,0.0,0.0,0.6666666666666666,0.33333328333334084,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.666666633333335,0.0,0.0,5.0,0.622222209777778,3.135494741995,0.3966288434051913,2.3130616622011475,3.9305568905848687,0.3786390925630295,2.869089341002544,74.23111266180022,0.25320331045448435,34.52988085718457,45.3554924005036,0.15806991796588435,5.192814643789874,0.5331300519262198,19.754514485972482,59.306315772858326,0.16085013430329884,17.538222955061723,67.52685957952303,0.20836780019738926,28.65230960440108,7.0,0.4126984068027211,5.354126134736337,12.333333333333336,0.5225225182858535,3.6666666666666665,0.6060605895316808,0.0,0,0.0,0
0.3333333333333333,0.6666664666667267,0.4714045207910317,0.0,0.0,0.0,0.3333333333333333,0.6666664666667267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.622222209777778,6.3770421565696624,0.3333333333333333,0.6666664666667267,0.4714045207910317,7.0,0.4761904693877552,6.164414002968978,0.0,0.0,0.0,0.6666666666666666,0.33333328333334084,30.0,0.0,0.0,0.0,1.0,0.6666666000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666664666667267,0.0,0.0,6.333333333333332,0.666666656140351,4.087609171406959,0.07743195443334655,0.5859739674126362,1.9781075655471163,0.14789433623520207,0.5378072739563556,24.328100136348052,0.5926257508853369,30.07453360928205,66.32034725147277,0.2073585235727082,-5.019552801907037,0.5221647501967638,56.802371560925856,49.70814445252267,0.20788310724813866,19.30838017270652,66.94695529610692,0.3461149502145724,42.76301859280649,3.0,0.4444444296296301,2.449489742783178,19.33333333333333,0.28735632035275466,1.0,0.6666666000000067,0.0,0,0.0,0
1.6666666666666667,0.6666666266666691,2.3570226039551585,0.6666665666666816,0.0,0.0,0.6666666666666666,0.6666665666666816,0.3333333333333333,0.6666664666667267,0.4714045207910317,0.6666666666666666,0.6666665666666816,0.9428090415820634,0.0,0.0,0.6666666444444452,4.242640687119285,0.0,0.0,0.0,0.6666666000000067,7.0,0.6349206258503403,9.201449161228174,1.6666666666666667,0.6666666266666691,2.3570226039551585,4.333333333333333,0.4615384508875742,3.6817870057290873,0.0,0.0,0.0,0.6666666666666666,0.6666665666666816,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666664666667267,0.6666666666666666,0.6666665666666816,4.666666666666667,0.6666666523809527,2.246206524956525,0.41583539125611135,2.0762621029266297,3.202419631483878,0.2841556626069743,1.7052143785154412,38.83967965676299,0.4895709471147524,39.17807952736409,72.93404234374562,0.27641249665098305,-23.26268321184989,0.4393209823998156,90.59665021674265,50.68783542103571,0.02506059733183815,2.3979867675913784,91.47894112286819,0.32714614005673165,57.86395996860354,9.666666666666666,0.2758620661117718,4.988876515698588,14.666666666666664,0.3484848461088155,0.6666666666666666,0.33333328333334084,0.0,0,0.0,0
5.0,0.3555555484444445,3.265986323710904,0.0,0.0,0.0,0.3333333333333333,0.6666664666667267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666166666704,1.8856180831641267,0.0,0.0,0.0,0.0,5.666666666666668,0.6274509693194926,7.318166133366716,2.333333333333333,0.09523809115646276,0.4714045207910317,9.333333333333334,0.3809523768707483,6.79869268479038,0.0,0.0,0.0,1.0,0.6666666000000067,29.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333328333334084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5925925728395067,3.9877079247912586,0.1593518874051182,1.2108771553168178,2.8169155984270464,0.12700231167357012,0.6766401404143311,27.918237857821183,0.4737809685668342,37.12540392799643,62.39134364746216,0.17328149040106258,-39.932830471997136,0.4245564101310524,49.96557501429642,59.41322257101307,0.12148369433196075,13.261998262850161,86.21139218720484,0.4053008890228713,67.70705987905612,8.333333333333334,0.3999999952000001,6.847546194724712,15.333333333333336,0.3623188382167612,2.6666666666666665,0.3333333208333338,0.0,0,0.0,0
0.3333333333333333,0.6666664666667267,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.6666666266666691,2.3570226039551585,0.0,0.0,0.6666666549019611,8.013876853447538,0.0,0.0,0.0,0.0,9.0,0.6666666592592593,12.727922061357855,0.6666666666666666,0.33333328333334084,0.4714045207910317,6.333333333333332,0.456140343674977,5.557777333511021,0.0,0.0,0.0,2.333333333333333,0.6666666380952393,28.33333333333333,0.6666666666666666,0.6666665666666816,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666665666666816,0.0,0.0,0.0,2.0,0.3333333166666675,0.0,0.0,0.3333333333333333,0.6666664666667267,5.341343594676928,0.13585235484670352,1.3348167628544414,2.247245292863111,0.14670834189401538,0.6131287666590262,74.81795494628828,0.17518961282306894,24.49771645526731,77.43147983429618,0.197605445918943,-18.65382595799263,0.4655899466710733,60.98400923810057,83.24412258940752,0.19761198881578249,32.73511450901691,89.74692130204512,0.16547753951135902,27.29413339319025,13.0,0.3418803392504931,9.201449161228174,14.0,0.3015872994331066,0.0,0.0,0.0,0,0.0,0
0.6666666666666666,0.6666665666666816,0.9428090415820634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666664666667267,0.4714045207910317,0.0,0.0,0.666666656140351,8.956685895029603,0.0,0.0,0.0,0.0,10.0,0.6444444380000001,13.4412301024373,10.333333333333334,0.6451612840790844,13.912424503139473,10.666666666666666,0.4791666621744793,9.463379711052259,0.0,0.0,0.0,1.0,0.6666666000000067,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666500000004,0.0,0.0,0.0,1.3333333333333333,0.16666665416666754,0.0,0.0,0.3333333333333333,0.6666664666667267,3.64018558601892,0.20436089446142208,1.5290849138880762,2.2867814728363194,0.02871876942593586,0.1360360583307189,78.8578823953824,0.3736121442842866,57.18517008986543,55.31946242987447,0.2156216082067948,-48.25208072791407,0.4288778645014472,81.16864751643712,52.42888240096978,0.14375282585249002,13.866684075282615,67.39694540815286,0.19021737671523328,24.943368325935154,12.333333333333336,0.3603603574385196,8.993825042154695,8.666666666666666,0.6153846082840237,3.333333333333333,0.5999999820000006,0.0,0,0.0,0
